timestamp,power_w,temperature_c,gpu_util_pct,memory_used_mib,graphics_clock_mhz,memory_clock_mhz
2026/07/30 23:55:22.184, 340.01, 65, 100, 93223, 1837, 13365
2026/07/30 23:55:23.253, 321.68, 64, 100, 93223, 1815, 13365
2026/07/30 23:55:24.323, 340.06, 62, 85, 93223, 1837, 13365
2026/07/30 23:55:25.387, 322.04, 64, 96, 93223, 1837, 13365
2026/07/30 23:55:26.451, 321.05, 65, 100, 93223, 1845, 13365
2026/07/30 23:55:27.516, 327.05, 64, 100, 93223, 2017, 13365
2026/07/30 23:55:28.581, 349.14, 65, 100, 93223, 2122, 13365
2026/07/30 23:55:29.645, 333.48, 69, 94, 93223, 2445, 13365
2026/07/30 23:55:30.709, 348.38, 69, 83, 93223, 2302, 13365
2026/07/30 23:55:31.774, 330.70, 65, 100, 93223, 1890, 13365
2026/07/30 23:55:32.848, 333.95, 65, 100, 93223, 2122, 13365
2026/07/30 23:55:33.917, 330.82, 70, 95, 93223, 2385, 13365
2026/07/30 23:55:34.990, 340.47, 69, 82, 93223, 2430, 13365
2026/07/30 23:55:36.066, 341.60, 60, 71, 93223, 2010, 13365
2026/07/30 23:55:37.130, 324.98, 61, 70, 93223, 1882, 13365
2026/07/30 23:55:38.196, 323.34, 61, 83, 93223, 1852, 13365
2026/07/30 23:55:39.263, 332.70, 67, 78, 93223, 2227, 13365
2026/07/30 23:55:40.325, 321.68, 60, 71, 93223, 1995, 13365
2026/07/30 23:55:41.388, 324.03, 61, 76, 93223, 1897, 13365
2026/07/30 23:55:42.452, 340.94, 62, 88, 93223, 1830, 13365
2026/07/30 23:55:43.515, 351.17, 65, 97, 93223, 1822, 13365
2026/07/30 23:55:44.578, 334.68, 65, 100, 93223, 1890, 13365
2026/07/30 23:55:45.643, 337.37, 64, 100, 93223, 2017, 13365
2026/07/30 23:55:46.709, 329.14, 67, 100, 93223, 2325, 13365
2026/07/30 23:55:47.783, 339.80, 67, 100, 93223, 1807, 13365
2026/07/30 23:55:48.856, 341.09, 64, 100, 93223, 1972, 13365
2026/07/30 23:55:49.926, 338.60, 68, 100, 93223, 2257, 13365
2026/07/30 23:55:50.997, 341.23, 70, 90, 93223, 2437, 13365
2026/07/30 23:55:52.070, 323.15, 64, 75, 93223, 2197, 13365
2026/07/30 23:55:53.134, 320.30, 62, 71, 93223, 1882, 13365
2026/07/30 23:55:54.199, 325.09, 62, 86, 93223, 1822, 13365
2026/07/30 23:55:55.264, 334.64, 67, 79, 93223, 2205, 13365
2026/07/30 23:55:56.330, 348.25, 61, 71, 93223, 1972, 13365
2026/07/30 23:55:57.393, 336.86, 62, 83, 93223, 1830, 13365
2026/07/30 23:55:58.459, 344.30, 66, 100, 93223, 1785, 13365
2026/07/30 23:55:59.524, 327.14, 64, 100, 93223, 2040, 13365
2026/07/30 23:56:00.589, 325.73, 68, 99, 93223, 2370, 13365
2026/07/30 23:56:01.653, 343.41, 69, 85, 93223, 2317, 13365
2026/07/30 23:56:02.720, 314.81, 61, 71, 93223, 2002, 13365
2026/07/30 23:56:03.786, 340.40, 70, 87, 93223, 2437, 13365
2026/07/30 23:56:04.850, 340.79, 61, 71, 93223, 1980, 13365
2026/07/30 23:56:05.916, 339.40, 62, 82, 93223, 1852, 13365
2026/07/30 23:56:06.983, 344.26, 63, 93, 93225, 1920, 13365
2026/07/30 23:56:08.055, 294.03, 64, 57, 93225, 2610, 13365
2026/07/30 23:56:09.129, 348.62, 65, 56, 93225, 2610, 13365
2026/07/30 23:56:10.210, 350.07, 64, 58, 93225, 2610, 13365
2026/07/30 23:56:11.298, 350.96, 64, 58, 93225, 2610, 13365
2026/07/30 23:56:12.377, 350.58, 64, 59, 93225, 2602, 13365
2026/07/30 23:56:13.461, 348.85, 65, 57, 93225, 2610, 13365
2026/07/30 23:56:14.540, 348.71, 64, 59, 93225, 2610, 13365
2026/07/30 23:56:15.621, 350.34, 64, 59, 93225, 2610, 13365
2026/07/30 23:56:16.702, 346.40, 65, 56, 93225, 2610, 13365
2026/07/30 23:56:17.785, 349.77, 64, 57, 93225, 2610, 13365
2026/07/30 23:56:18.867, 352.24, 64, 59, 93225, 2610, 13365
2026/07/30 23:56:19.948, 348.67, 64, 59, 93225, 2610, 13365
2026/07/30 23:56:21.033, 352.20, 64, 59, 93225, 2610, 13365
2026/07/30 23:56:22.117, 351.65, 64, 59, 93225, 2602, 13365
2026/07/30 23:56:23.196, 345.62, 64, 59, 93225, 2610, 13365
2026/07/30 23:56:24.286, 348.09, 64, 59, 93225, 2610, 13365
2026/07/30 23:56:25.365, 348.86, 65, 57, 93225, 2610, 13365
2026/07/30 23:56:26.440, 347.74, 65, 51, 93225, 2610, 13365
2026/07/30 23:56:27.516, 353.29, 65, 60, 93225, 2602, 13365
2026/07/30 23:56:28.596, 349.32, 66, 59, 93225, 2610, 13365
2026/07/30 23:56:29.673, 349.63, 65, 59, 93225, 2610, 13365
2026/07/30 23:56:30.756, 349.92, 66, 58, 93225, 2610, 13365
2026/07/30 23:56:31.839, 352.13, 64, 59, 93225, 2602, 13365
2026/07/30 23:56:32.919, 350.69, 65, 59, 93225, 2602, 13365
2026/07/30 23:56:34.004, 350.83, 65, 60, 93225, 2602, 13365
2026/07/30 23:56:35.085, 349.40, 65, 60, 93225, 2602, 13365
2026/07/30 23:56:36.166, 349.50, 64, 59, 93225, 2602, 13365
2026/07/30 23:56:37.244, 349.41, 65, 55, 93225, 2602, 13365
2026/07/30 23:56:38.326, 350.76, 65, 57, 93225, 2602, 13365
2026/07/30 23:56:39.412, 348.79, 65, 59, 93225, 2610, 13365
2026/07/30 23:56:40.494, 349.45, 66, 60, 93225, 2610, 13365
2026/07/30 23:56:41.569, 349.19, 66, 59, 93225, 2610, 13365
2026/07/30 23:56:42.655, 353.65, 66, 60, 93225, 2610, 13365
2026/07/30 23:56:43.736, 349.14, 65, 59, 93225, 2602, 13365
2026/07/30 23:56:44.817, 351.72, 64, 58, 93225, 2602, 13365
2026/07/30 23:56:45.903, 352.25, 65, 60, 93225, 2595, 13365
2026/07/30 23:56:46.984, 350.21, 65, 59, 93225, 2602, 13365
2026/07/30 23:56:48.070, 349.83, 65, 59, 93225, 2602, 13365
2026/07/30 23:56:49.149, 348.72, 65, 60, 93225, 2602, 13365
2026/07/30 23:56:50.230, 349.61, 65, 58, 93225, 2602, 13365
2026/07/30 23:56:51.317, 349.26, 66, 59, 93225, 2610, 13365
2026/07/30 23:56:52.397, 353.48, 65, 59, 93225, 2602, 13365
2026/07/30 23:56:53.476, 351.03, 64, 60, 93225, 2595, 13365
2026/07/30 23:56:54.552, 344.19, 66, 61, 93225, 2595, 13365
2026/07/30 23:56:55.622, 304.90, 64, 49, 93225, 2647, 13365
2026/07/30 23:56:56.705, 352.04, 66, 59, 93225, 2602, 13365
2026/07/30 23:56:57.790, 352.54, 65, 59, 93225, 2595, 13365
2026/07/30 23:56:58.866, 347.63, 65, 59, 93225, 2602, 13365
2026/07/30 23:56:59.945, 353.24, 65, 61, 93225, 2602, 13365
2026/07/30 23:57:01.024, 350.19, 65, 61, 93225, 2595, 13365
2026/07/30 23:57:02.102, 347.42, 66, 57, 93225, 2602, 13365
2026/07/30 23:57:03.187, 348.00, 65, 56, 93225, 2610, 13365
2026/07/30 23:57:04.262, 354.82, 66, 61, 93225, 2602, 13365
2026/07/30 23:57:05.344, 345.85, 66, 55, 93225, 2610, 13365
2026/07/30 23:57:06.421, 354.93, 65, 59, 93225, 2610, 13365
2026/07/30 23:57:07.499, 350.92, 66, 59, 93225, 2602, 13365
2026/07/30 23:57:08.576, 351.32, 65, 57, 93225, 2602, 13365
2026/07/30 23:57:09.658, 348.52, 66, 57, 93225, 2595, 13365
2026/07/30 23:57:10.741, 350.13, 64, 59, 93225, 2602, 13365
2026/07/30 23:57:11.824, 347.55, 66, 56, 93225, 2610, 13365
2026/07/30 23:57:12.907, 353.59, 66, 59, 93225, 2602, 13365
2026/07/30 23:57:13.984, 350.95, 66, 59, 93225, 2602, 13365
2026/07/30 23:57:15.061, 348.11, 65, 56, 93225, 2602, 13365
2026/07/30 23:57:16.144, 350.25, 65, 59, 93225, 2602, 13365
2026/07/30 23:57:17.230, 352.30, 66, 59, 93225, 2602, 13365
2026/07/30 23:57:18.316, 349.27, 65, 57, 93225, 2602, 13365
2026/07/30 23:57:19.396, 350.47, 66, 58, 93225, 2602, 13365
2026/07/30 23:57:20.473, 350.51, 66, 58, 93225, 2595, 13365
2026/07/30 23:57:21.561, 350.31, 66, 59, 93225, 2602, 13365
2026/07/30 23:57:22.642, 347.76, 65, 57, 93225, 2602, 13365
2026/07/30 23:57:23.722, 352.51, 65, 59, 93225, 2602, 13365
2026/07/30 23:57:24.803, 349.33, 66, 59, 93225, 2602, 13365
2026/07/30 23:57:25.887, 352.48, 65, 59, 93225, 2602, 13365
2026/07/30 23:57:26.967, 352.08, 65, 59, 93225, 2595, 13365
2026/07/30 23:57:28.043, 349.65, 66, 59, 93225, 2595, 13365
2026/07/30 23:57:29.124, 350.28, 66, 59, 93225, 2602, 13365
2026/07/30 23:57:30.207, 349.60, 65, 59, 93225, 2602, 13365
2026/07/30 23:57:31.294, 349.86, 66, 60, 93225, 2602, 13365
2026/07/30 23:57:32.375, 350.18, 66, 60, 93225, 2602, 13365
2026/07/30 23:57:33.458, 351.90, 66, 59, 93225, 2602, 13365
2026/07/30 23:57:34.543, 350.64, 66, 58, 93225, 2595, 13365
2026/07/30 23:57:35.630, 350.38, 65, 62, 93225, 2595, 13365
2026/07/30 23:57:36.706, 349.16, 66, 60, 93225, 2602, 13365
2026/07/30 23:57:37.787, 350.94, 65, 60, 93225, 2595, 13365
2026/07/30 23:57:38.870, 350.23, 65, 59, 93225, 2595, 13365
2026/07/30 23:57:39.954, 351.43, 66, 59, 93225, 2595, 13365
2026/07/30 23:57:41.033, 349.27, 66, 60, 93225, 2595, 13365
2026/07/30 23:57:42.110, 349.43, 66, 59, 93225, 2595, 13365
2026/07/30 23:57:43.190, 349.20, 65, 59, 93225, 2602, 13365
2026/07/30 23:57:44.272, 351.88, 65, 60, 93225, 2595, 13365
2026/07/30 23:57:45.347, 348.36, 66, 57, 93225, 2602, 13365
2026/07/30 23:57:46.431, 354.20, 65, 60, 93225, 2602, 13365
2026/07/30 23:57:47.518, 297.62, 64, 37, 93225, 2640, 13365
2026/07/30 23:57:48.593, 350.57, 66, 58, 93225, 2610, 13365
2026/07/30 23:57:49.676, 352.19, 65, 59, 93225, 2602, 13365
2026/07/30 23:57:50.757, 352.12, 65, 60, 93225, 2602, 13365
2026/07/30 23:57:51.838, 351.51, 66, 62, 93225, 2595, 13365
2026/07/30 23:57:52.917, 349.68, 66, 59, 93225, 2595, 13365
2026/07/30 23:57:54.001, 346.91, 65, 58, 93225, 2610, 13365
